COD_RH_MUNICIPIO;COD_MUNICIPIO;SGL_PAIS;SGL_DEPARTAMENTO;TXT_NME_MUNICIPIO;TXT_NME_MUNICIPIO_FILTRO
0000000000;370;COL;AN;Yarumal;YARUMAL
0000000000;371;COL;AN;Yolombo;YOLOMBO
0000000000;372;COL;AN;Yondó;YONDO
0000000000;373;COL;AN;Zaragoza;ZARAGOZA
0000000000;374;COL;AT;Barranquilla;BARRANQUILLA
0000000000;3744;RFA;29;Gemünden am Main;GEMUNDEN AM MAIN
0000000000;375;COL;AT;Baranoa;BARANOA
0000000000;376;COL;AT;Campo de la Cruz;CAMPO DE LA CRUZ
0000000000;377;COL;AT;Candelaria;CANDELARIA
0000000000;3772;RFA;29;Rothenfels;ROTHENFELS
0000000000;378;COL;AT;Galapa;GALAPA
0000000000;379;COL;AT;Juan de Acosta;JUAN DE ACOSTA
0000000000;380;COL;AT;Luruaco;LURUACO
0000000000;381;COL;AT;Malambo;MALAMBO
0000000000;382;COL;AT;Manati;MANATI
0000000000;383;COL;AT;Palmar de Varela;PALMAR DE VARELA
0000000000;384;COL;AT;Piojo;PIOJO
0000000000;385;COL;AT;Polo Nuevo;POLO NUEVO
0000000000;386;COL;AT;Ponedera;PONEDERA
0000000000;387;COL;AT;Puerto Colombia;PUERTO COLOMBIA
0000000000;3871;RFA;32;Senden;SENDEN
0000000000;388;COL;AT;Repelon;REPELON
0000000000;389;COL;AT;Sabanagrande;SABANAGRANDE
0000000000;390;COL;AT;Sabanalarga;SABANALARGA
0000000000;391;COL;AT;Santa Lucia;SANTA LUCIA
0000000000;392;COL;AT;Santo Tomas;SANTO TOMAS
0000000000;393;COL;AT;Soledad;SOLEDAD
0000000000;394;COL;AT;Suan;SUAN
0000000000;396;COL;AT;Usiacuri;USIACURI
0000000000;397;COL;DC;Bogotá;BOGOTA
0000000000;398;COL;BL;Cartagena;CARTAGENA
0000000000;399;COL;BL;Achí;ACHI
0000000000;401;COL;BL;Arjona;ARJONA
0000000000;402;COL;BL;Barranco de Loba;BARRANCO DE LOBA
0000000000;403;COL;BL;Calamar;CALAMAR
0000000000;405;COL;BL;Cicuco;CICUCO
0000000000;406;COL;BL;Cordoba;CORDOBA
0000000000;407;COL;BL;El Carmen de Bolivar;EL CARMEN DE BOLIVAR
0000000000;408;COL;BL;El Guamo;EL GUAMO
0000000000;410;COL;BL;Magangue;MAGANGUE
0000000000;411;COL;BL;Mahates;MAHATES
0000000000;412;COL;BL;Margarita;MARGARITA
0000000000;413;COL;BL;Maria La Baja;MARIA LA BAJA
0000000000;415;COL;BL;Mompos;MOMPOS
0000000000;416;COL;BL;Morales;MORALES
0000000000;417;COL;BL;Pinillos;PINILLOS
0000000000;418;COL;BL;Rio Viejo;RIO VIEJO
0000000000;419;COL;BL;San Estanislao;SAN ESTANISLAO
0000000000;420;COL;BL;San Fernando;SAN FERNANDO
0000000000;421;COL;BL;San Jacinto;SAN JACINTO
0000000000;422;COL;BL;San Juan Nepomuceno;SAN JUAN NEPOMUCENO
0000000000;423;COL;BL;San Martin de Loba;SAN MARTIN DE LOBA
0000000000;424;COL;BL;San Pablo;SAN PABLO
0000000000;425;COL;BL;Santa Catalina;SANTA CATALINA
0000000000;426;COL;BL;Santa Rosa;SANTA ROSA
0000000000;427;COL;BL;Santa Rosa del Sur;SANTA ROSA DEL SUR
0000000000;428;COL;BL;Simiti;SIMITI
0000000000;429;COL;BL;Soplaviento;SOPLAVIENTO
0000000000;430;COL;BL;Talaigua Nuevo;TALAIGUA NUEVO
0000000000;432;COL;BL;Turbaco;TURBACO
0000000000;433;COL;BL;Turbana;TURBANA
0000000000;435;COL;BL;Zambrano;ZAMBRANO
0000000000;436;COL;BY;Tunja;TUNJA
0000000000;437;COL;BY;Belencito;BELENCITO
0000000000;438;COL;BY;Almeida;ALMEIDA
0000000000;439;COL;BY;Aquitania;AQUITANIA
0000000000;44;AFG;1;Yawan;YAWAN
0000000000;440;COL;BY;Arcabuco;ARCABUCO
0000000000;441;COL;BY;Belén;BELEN
0000000000;443;COL;BY;Beteitiva;BETEITIVA
0000000000;444;COL;BY;Boavita;BOAVITA
0000000000;445;COL;BY;Boyaca;BOYACA
0000000000;447;COL;BY;Buenavista;BUENAVISTA
0000000000;449;COL;BY;Caldas;CALDAS
0000000000;450;COL;BY;Campohermoso;CAMPOHERMOSO
0000000000;451;COL;BY;Cerinza;CERINZA
0000000000;452;COL;BY;Chinavita;CHINAVITA
0000000000;453;COL;BY;Chiquinquirá;CHIQUINQUIRA
0000000000;454;COL;BY;Chiscas;CHISCAS
0000000000;455;COL;BY;Chita;CHITA
0000000000;456;COL;BY;Chitaraque;CHITARAQUE
0000000000;457;COL;BY;Chivata;CHIVATA
0000000000;458;COL;BY;Ciénega;CIENEGA
0000000000;459;COL;BY;Combita;COMBITA
0000000000;460;COL;BY;Coper;COPER
0000000000;461;COL;BY;Corrales;CORRALES
0000000000;462;COL;BY;Covarachia;COVARACHIA
0000000000;463;COL;BY;Cubara;CUBARA
0000000000;464;COL;BY;Cucaita;CUCAITA
0000000000;465;COL;BY;Cuitiva;CUITIVA
0000000000;468;COL;BY;Duitama;DUITAMA
0000000000;469;COL;BY;El Cocuy;EL COCUY
0000000000;470;COL;BY;El Espino;EL ESPINO
0000000000;471;COL;BY;Firavitoba;FIRAVITOBA
0000000000;472;COL;BY;Floresta;FLORESTA
0000000000;473;COL;BY;Gachantiva;GACHANTIVA
0000000000;474;COL;BY;Gameza;GAMEZA
0000000000;475;COL;BY;Garagoa;GARAGOA
0000000000;476;COL;BY;Guacamayas;GUACAMAYAS
0000000000;477;COL;BY;Guateque;GUATEQUE
0000000000;478;COL;BY;Guayata;GUAYATA
0000000000;479;COL;BY;Guicán;GUICAN
0000000000;480;COL;BY;Iza;IZA
0000000000;481;COL;BY;Jenesano;JENESANO
0000000000;482;COL;BY;Jerico;JERICO
0000000000;484;COL;BY;La Capilla;LA CAPILLA
0000000000;486;COL;BY;La Uvita;LA UVITA
0000000000;487;COL;BY;Villa de Leyva;VILLA DE LEYVA
0000000000;488;COL;BY;Macanal;MACANAL
0000000000;490;COL;BY;Miraflores;MIRAFLORES
0000000000;491;COL;BY;Mongua;MONGUA
0000000000;492;COL;BY;Mongui;MONGUI
0000000000;493;COL;BY;Moniquira;MONIQUIRA
0000000000;494;COL;BY;Motavita;MOTAVITA
0000000000;495;COL;BY;Muzo;MUZO
0000000000;496;COL;BY;Nobsa;NOBSA
0000000000;497;COL;BY;Nuevo Colon;NUEVO COLON
0000000000;499;COL;BY;Otanche;OTANCHE
0000000000;500;COL;BY;Pachavita;PACHAVITA
0000000000;501;COL;BY;Paez;PAEZ
0000000000;502;COL;BY;Paipa;PAIPA
0000000000;503;COL;BY;Pajarito;PAJARITO
0000000000;504;COL;BY;Panqueba;PANQUEBA
0000000000;505;COL;BY;Pauna;PAUNA
0000000000;507;COL;BY;Paz de Rio;PAZ DE RIO
0000000000;508;COL;BY;Pesca;PESCA
0000000000;510;COL;BY;Puerto Boyaca;PUERTO BOYACA
0000000000;512;COL;BY;Ramiriqui;RAMIRIQUI
0000000000;513;COL;BY;Raquira;RAQUIRA
0000000000;514;COL;BY;Rondon;RONDON
0000000000;515;COL;BY;Saboya;SABOYA
0000000000;517;COL;BY;Samaca;SAMACA
0000000000;518;COL;BY;San Eduardo;SAN EDUARDO
0000000000;519;COL;BY;San José de Pare;SAN JOSE DE PARE
0000000000;520;COL;BY;San Luis de Gaceno;SAN LUIS DE GACENO
0000000000;521;COL;BY;San Mateo;SAN MATEO
0000000000;522;COL;BY;San Miguel de Sema;SAN MIGUEL DE SEMA
0000000000;523;COL;BY;San Pablo de Bordur;SAN PABLO DE BORDUR
0000000000;524;COL;BY;Santana;SANTANA
0000000000;525;COL;BY;Santa Maria;SANTA MARIA
0000000000;526;COL;BY;Santa Rosa de Viterbo;SANTA ROSA DE VITERBO
0000000000;527;COL;BY;Santa Sofia;SANTA SOFIA
0000000000;528;COL;BY;Sativanorte;SATIVANORTE
0000000000;529;COL;BY;Sativasur;SATIVASUR
0000000000;530;COL;BY;Siachoque;SIACHOQUE
0000000000;531;COL;BY;Soatá;SOATA
0000000000;532;COL;BY;Socota;SOCOTA
0000000000;533;COL;BY;Socha;SOCHA
0000000000;534;COL;BY;Sogamoso;SOGAMOSO
0000000000;535;COL;BY;Somondoco;SOMONDOCO
0000000000;536;COL;BY;Sora;SORA
0000000000;537;COL;BY;Sotaquira;SOTAQUIRA
0000000000;539;COL;BY;Susacon;SUSACON
0000000000;540;COL;BY;Sutamarchan;SUTAMARCHAN
0000000000;541;COL;BY;Sutatenza;SUTATENZA
0000000000;542;COL;BY;Tasco;TASCO
0000000000;543;COL;BY;Tenza;TENZA
0000000000;544;COL;BY;Tibana;TIBANA
0000000000;545;COL;BY;Tibasosa;TIBASOSA
0000000000;546;COL;BY;Tinjaca;TINJACA
0000000000;547;COL;BY;Tipacoque;TIPACOQUE
0000000000;548;COL;BY;Toca;TOCA
0000000000;549;COL;BY;Togui;TOGUI
0000000000;550;COL;BY;Topaga;TOPAGA
0000000000;551;COL;BY;Tota;TOTA
0000000000;552;COL;BY;Tunungua;TUNUNGUA
0000000000;553;COL;BY;Turmequé;TURMEQUE
0000000000;554;COL;BY;Tuta;TUTA
0000000000;555;COL;BY;Tutasa;TUTASA
0000000000;556;COL;BY;Umbita;UMBITA
0000000000;557;COL;BY;Ventaquemada;VENTAQUEMADA
0000000000;558;COL;BY;Viracacha;VIRACACHA
0000000000;559;COL;BY;Zetaquira;ZETAQUIRA
0000000000;560;COL;CL;Manizales;MANIZALES
0000000000;561;COL;CL;Aguadas;AGUADAS
0000000000;562;COL;CL;Anserma;ANSERMA
0000000000;563;COL;CL;Aranzazu;ARANZAZU
0000000000;564;COL;CL;Belalcazar;BELALCAZAR
0000000000;565;COL;CL;Chinchiná;CHINCHINA
0000000000;566;COL;CL;Filadelfia;FILADELFIA
0000000000;567;COL;CL;La Dorada;LA DORADA
0000000000;569;COL;CL;Manzanares;MANZANARES
0000000000;570;COL;CL;Marmato;MARMATO
0000000000;571;COL;CL;Marquetalia;MARQUETALIA
0000000000;572;COL;CL;Marulanda;MARULANDA
0000000000;573;COL;CL;Neira;NEIRA
0000000000;574;COL;CL;Pacora;PACORA
0000000000;575;COL;CL;Palestina;PALESTINA
0000000000;576;COL;CL;Pensilvania;PENSILVANIA
0000000000;577;COL;CL;Riosucio;RIOSUCIO
0000000000;578;COL;CL;Risaralda;RISARALDA
0000000000;579;COL;CL;Salamina;SALAMINA
0000000000;58;AFG;10;Nawa;NAWA
0000000000;580;COL;CL;Samana;SAMANA
0000000000;581;COL;CL;Supia;SUPIA
0000000000;582;COL;CL;Victoria;VICTORIA
0000000000;583;COL;CL;Villamaria;VILLAMARIA
0000000000;584;COL;CL;Viterbo;VITERBO
0000000000;585;COL;CQ;Florencia;FLORENCIA
0000000000;586;COL;CQ;Maticurú;MATICURU
0000000000;588;COL;CQ;Belén de los Andaquíes;BELEN DE LOS ANDAQUIES
0000000000;589;COL;CQ;Cartagena del Chairá;CARTAGENA DEL CHAIRA
0000000000;590;COL;CQ;Curillo;CURILLO
0000000000;591;COL;CQ;El Doncello;EL DONCELLO
0000000000;592;COL;CQ;El Paujil;EL PAUJIL
0000000000;593;COL;CQ;La Montañita;LA MONTANITA
0000000000;594;COL;CQ;Milan;MILAN
0000000000;595;COL;CQ;Morelia;MORELIA
0000000000;596;COL;CQ;Puerto Rico;PUERTO RICO
0000000000;597;COL;CQ;San José de Fragua;SAN JOSE DE FRAGUA
0000000000;598;COL;CQ;San Vicente del Caguán;SAN VICENTE DEL CAGUAN
0000000000;599;COL;CQ;Solano;SOLANO
0000000000;600;COL;CQ;Valparaiso;VALPARAISO
0000000000;601;COL;CA;Popayan;POPAYAN
0000000000;602;COL;CA;Almaguer;ALMAGUER
0000000000;603;COL;CA;Argelia;ARGELIA
0000000000;604;COL;CA;Balboa;BALBOA
0000000000;605;COL;CA;Bolivar;BOLIVAR
0000000000;606;COL;CA;Buenos Aires;BUENOS AIRES
0000000000;607;COL;CA;Cajibio;CAJIBIO
0000000000;608;COL;CA;Caldono;CALDONO
0000000000;609;COL;CA;Caloto;CALOTO
0000000000;610;COL;CA;Corinto;CORINTO
0000000000;611;COL;CA;El Tambo;EL TAMBO
0000000000;612;COL;CA;Florencia;FLORENCIA
0000000000;613;COL;CA;Guapi;GUAPI
0000000000;614;COL;CA;Inza;INZA
0000000000;615;COL;CA;Jambalo;JAMBALO
0000000000;617;COL;CA;La Vega;LA VEGA
0000000000;618;COL;CA;López;LOPEZ
0000000000;619;COL;CA;Mercaderes;MERCADERES
0000000000;620;COL;CA;Miranda;MIRANDA
0000000000;621;COL;CA;Morales;MORALES
0000000000;622;COL;CA;Padilla;PADILLA
0000000000;623;COL;CA;Páez;PAEZ
0000000000;624;COL;CA;Patia (El Bordo);PATIA EL BORDO
0000000000;625;COL;CA;Piendamo;PIENDAMO
0000000000;626;COL;CA;Puerto Tejada;PUERTO TEJADA
0000000000;627;COL;CA;Puracé;PURACE
0000000000;628;COL;CA;Rosas;ROSAS
0000000000;629;COL;CA;San Sebastian;SAN SEBASTIAN
0000000000;630;COL;CA;Santander de Quilichao;SANTANDER DE QUILICHAO
0000000000;631;COL;CA;Santa Rosa;SANTA ROSA
0000000000;632;COL;CA;Silvia;SILVIA
0000000000;633;COL;CA;Paispamba (Sotará);PAISPAMBA SOTARA
0000000000;635;COL;CA;Timbío;TIMBIO
0000000000;636;COL;CA;Timbiqui;TIMBIQUI
0000000000;637;COL;CA;Toribio;TORIBIO
0000000000;638;COL;CA;Totoro;TOTORO
0000000000;639;COL;CE;Valledupar;VALLEDUPAR
0000000000;640;COL;CE;Aguachica;AGUACHICA
0000000000;641;COL;CE;Agustín Codazzi;AGUSTIN CODAZZI
0000000000;642;COL;CE;Astrea;ASTREA
0000000000;643;COL;CE;Becerril;BECERRIL
0000000000;644;COL;CE;Bosconia;BOSCONIA
0000000000;645;COL;CE;Chimichagua;CHIMICHAGUA
0000000000;646;COL;CE;Chiriguana;CHIRIGUANA
0000000000;647;COL;CE;Curumani;CURUMANI
0000000000;648;COL;CE;El Copey;EL COPEY
0000000000;649;COL;CE;El Paso;EL PASO
0000000000;650;COL;CE;Gamarra;GAMARRA
0000000000;652;COL;CE;La Gloria;LA GLORIA
0000000000;653;COL;CE;La Jagua de Ibirico;LA JAGUA DE IBIRICO
0000000000;654;COL;CE;Manaure Balcon Dl Cesar;MANAURE BALCON DL CESAR
0000000000;655;COL;CE;Pailitas;PAILITAS
0000000000;656;COL;CE;Pelaya;PELAYA
0000000000;657;COL;CE;Rio de Oro;RIO DE ORO
0000000000;658;COL;CE;La Paz (Robles);LA PAZ ROBLES
0000000000;659;COL;CE;San Alberto;SAN ALBERTO
0000000000;660;COL;CE;San Diego;SAN DIEGO
0000000000;661;COL;CE;San Martin;SAN MARTIN
0000000000;662;COL;CE;Tamalameque;TAMALAMEQUE
0000000000;663;COL;CO;Montería;MONTERIA
0000000000;664;COL;CO;Ayapel;AYAPEL
0000000000;665;COL;CO;Buenavista;BUENAVISTA
0000000000;666;COL;CO;Canalete;CANALETE
0000000000;667;COL;CO;Cereté;CERETE
0000000000;668;COL;CO;Chimá;CHIMA
0000000000;669;COL;CO;Chinú;CHINU
0000000000;67;AFG;11;Musa Khel;MUSA KHEL
0000000000;670;COL;CO;Cienaga de Oro;CIENAGA DE ORO
0000000000;671;COL;CO;Lorica;LORICA
0000000000;672;COL;CO;Los Cordobas;LOS CORDOBAS
0000000000;673;COL;CO;Momil;MOMIL
0000000000;674;COL;CO;Montelibano;MONTELIBANO
0000000000;675;COL;CO;Moñitos;MONITOS
0000000000;676;COL;CO;Planeta Rica;PLANETA RICA
0000000000;677;COL;CO;Pueblo Nuevo;PUEBLO NUEVO
0000000000;678;COL;CO;Puerto Escondido;PUERTO ESCONDIDO
0000000000;680;COL;CO;Purisima;PURISIMA
0000000000;681;COL;CO;Sahagún;SAHAGUN
0000000000;682;COL;CO;San Andres Sotavento;SAN ANDRES SOTAVENTO
0000000000;683;COL;CO;San Antero;SAN ANTERO
0000000000;684;COL;CO;San Bernardo del Viento;SAN BERNARDO DEL VIENTO
0000000000;685;COL;CO;San Carlos;SAN CARLOS
0000000000;686;COL;CO;San Pelayo;SAN PELAYO
0000000000;687;COL;CO;Tierralta;TIERRALTA
0000000000;688;COL;CO;Valencia;VALENCIA
0000000000;689;COL;CU;Agua de Dios;AGUA DE DIOS
0000000000;690;COL;CU;Albán;ALBAN
0000000000;691;COL;CU;Anapoima;ANAPOIMA
0000000000;692;COL;CU;Anolaima;ANOLAIMA
0000000000;693;COL;CU;Arbelaez;ARBELAEZ
0000000000;694;COL;CU;Beltran;BELTRAN
0000000000;695;COL;CU;Bituima;BITUIMA
0000000000;696;COL;CU;Bojaca;BOJACA
0000000000;697;COL;CU;Cabrera;CABRERA
0000000000;698;COL;CU;Cachipay;CACHIPAY
0000000000;699;COL;CU;Cajicá;CAJICA
0000000000;700;COL;CU;Caparrapi;CAPARRAPI
0000000000;701;COL;CU;Caqueza;CAQUEZA
0000000000;702;COL;CU;Carmen de Carupa;CARMEN DE CARUPA
0000000000;703;COL;CU;Chaguani;CHAGUANI
0000000000;704;COL;CU;Chía;CHIA
0000000000;705;COL;CU;Chipaque;CHIPAQUE
0000000000;706;COL;CU;Choachi;CHOACHI
0000000000;707;COL;CU;Choconta;CHOCONTA
0000000000;708;COL;CU;Cogua;COGUA
0000000000;709;COL;CU;Cota;COTA
0000000000;710;COL;CU;Cucunuba;CUCUNUBA
0000000000;711;COL;CU;El Colegio;EL COLEGIO
0000000000;712;COL;CU;El Peñon;EL PENON
0000000000;713;COL;CU;Facatativa;FACATATIVA
0000000000;714;COL;CU;Fomeque;FOMEQUE
0000000000;715;COL;CU;Fosca;FOSCA
0000000000;716;COL;CU;Funza;FUNZA
0000000000;717;COL;CU;Fuquene;FUQUENE
0000000000;718;COL;CU;Fusagasuga;FUSAGASUGA
0000000000;719;COL;CU;Gachala;GACHALA
0000000000;720;COL;CU;Gachancipa;GACHANCIPA
0000000000;721;COL;CU;Gacheta;GACHETA
0000000000;722;COL;CU;Gama;GAMA
0000000000;723;COL;CU;Girardot;GIRARDOT
0000000000;724;COL;CU;Guacheta;GUACHETA
0000000000;725;COL;CU;Guaduas;GUADUAS
0000000000;726;COL;CU;Guasca;GUASCA
0000000000;728;COL;CU;Guatavita;GUATAVITA
0000000000;729;COL;CU;Guayabal  de Siquima;GUAYABAL DE SIQUIMA
0000000000;730;COL;CU;Guayabetal;GUAYABETAL
0000000000;731;COL;CU;Gutierrez;GUTIERREZ
0000000000;732;COL;CU;Jerusalen;JERUSALEN
0000000000;733;COL;CU;Junin;JUNIN
0000000000;734;COL;CU;La Calera;LA CALERA
0000000000;735;COL;CU;La Mesa;LA MESA
0000000000;736;COL;CU;La Palma;LA PALMA
0000000000;738;COL;CU;La Vega;LA VEGA
0000000000;739;COL;CU;Lenguazaque;LENGUAZAQUE
0000000000;740;COL;CU;Macheta;MACHETA
0000000000;741;COL;CU;Madrid;MADRID
0000000000;742;COL;CU;Manta;MANTA
0000000000;743;COL;CU;Medina;MEDINA
0000000000;744;COL;CU;Mosquera;MOSQUERA
0000000000;745;COL;CU;Nariño;NARINO
0000000000;746;COL;CU;Nemocon;NEMOCON
0000000000;747;COL;CU;Nilo;NILO
0000000000;748;COL;CU;Nimaima;NIMAIMA
0000000000;749;COL;CU;Nocaima;NOCAIMA
0000000000;750;COL;CU;Venecia;VENECIA
0000000000;751;COL;CU;Pacho;PACHO
0000000000;753;COL;CU;Pandi;PANDI
0000000000;755;COL;CU;Pasca;PASCA
0000000000;756;COL;CU;Puerto Salgar;PUERTO SALGAR
0000000000;758;COL;CU;Quebradanegra;QUEBRADANEGRA
0000000000;759;COL;CU;Quetame;QUETAME
0000000000;760;COL;CU;Quipile;QUIPILE
0000000000;762;COL;CU;Ricaurte;RICAURTE
0000000000;763;COL;CU;San Antonio de Tequendama;SAN ANTONIO DE TEQUENDAMA
0000000000;764;COL;CU;San Bernardo;SAN BERNARDO
0000000000;765;COL;CU;San Cayetano;SAN CAYETANO
0000000000;766;COL;CU;San Francisco;SAN FRANCISCO
0000000000;767;COL;CU;San Juan de Rio Seco;SAN JUAN DE RIO SECO
0000000000;768;COL;CU;Sasaima;SASAIMA
0000000000;769;COL;CU;Sesquile;SESQUILE
0000000000;770;COL;CU;Sibate;SIBATE
0000000000;771;COL;CU;Silvania;SILVANIA
0000000000;772;COL;CU;Simijaca;SIMIJACA
0000000000;773;COL;CU;Soacha;SOACHA
0000000000;774;COL;CU;Sopo;SOPO
0000000000;775;COL;CU;Subachoque;SUBACHOQUE
0000000000;776;COL;CU;Suesca;SUESCA
0000000000;777;COL;CU;Supata;SUPATA
0000000000;778;COL;CU;Susa;SUSA
0000000000;779;COL;CU;Sutatausa;SUTATAUSA
0000000000;780;COL;CU;Tabio;TABIO
0000000000;781;COL;CU;Tausa;TAUSA
0000000000;782;COL;CU;Tena;TENA
0000000000;783;COL;CU;Tenjo;TENJO
0000000000;785;COL;CU;Tibirita;TIBIRITA
0000000000;786;COL;CU;Tocaima;TOCAIMA
0000000000;787;COL;CU;Tocancipa;TOCANCIPA
0000000000;788;COL;CU;Topaipi;TOPAIPI
0000000000;789;COL;CU;Ubala;UBALA
0000000000;790;COL;CU;Ubaque;UBAQUE
0000000000;791;COL;CU;Ubate;UBATE
0000000000;792;COL;CU;Une;UNE
0000000000;793;COL;CU;Utica;UTICA
0000000000;795;COL;CU;Viani;VIANI
0000000000;797;COL;CU;Villapinzon;VILLAPINZON
0000000000;798;COL;CU;Villeta;VILLETA
0000000000;799;COL;CU;Viota;VIOTA
0000000000;800;COL;CU;Yacopi;YACOPI
0000000000;802;COL;CU;Zipaquira;ZIPAQUIRA
0000000000;803;COL;CH;Quibdó;QUIBDO
0000000000;805;COL;CH;Pie de Pato;PIE DE PATO
0000000000;807;COL;CH;Acandí;ACANDI
0000000000;808;COL;CH;Alto Baudó;ALTO BAUDO
0000000000;809;COL;CH;Bagado;BAGADO
0000000000;810;COL;CH;Bahía Solano;BAHIA SOLANO
0000000000;811;COL;CH;Bajo Baudó;BAJO BAUDO
0000000000;812;COL;CH;Bojayá;BOJAYA
0000000000;814;COL;CH;Condoto;CONDOTO
0000000000;815;COL;CH;El Carmen;EL CARMEN
0000000000;817;COL;CH;Istmina;ISTMINA
0000000000;819;COL;CH;Lloro;LLORO
0000000000;820;COL;CH;Novita;NOVITA
0000000000;821;COL;CH;Nuqui;NUQUI
0000000000;822;COL;CH;Riosucio;RIOSUCIO
0000000000;825;COL;CH;Tado;TADO
0000000000;826;COL;CH;Unguia;UNGUIA
0000000000;827;COL;HU;Neiva;NEIVA
0000000000;828;COL;HU;Acevedo;ACEVEDO
0000000000;829;COL;HU;Agrado;AGRADO
0000000000;830;COL;HU;Aipe;AIPE
0000000000;831;COL;HU;Algeciras;ALGECIRAS
0000000000;832;COL;HU;Altamira;ALTAMIRA
0000000000;833;COL;HU;Baraya;BARAYA
0000000000;834;COL;HU;Campoalegre;CAMPOALEGRE
0000000000;835;COL;HU;Colombia;COLOMBIA
0000000000;836;COL;HU;Elias;ELIAS
0000000000;837;COL;HU;Garzón;GARZON
0000000000;838;COL;HU;Gigante;GIGANTE
0000000000;839;COL;HU;Guadalupe;GUADALUPE
0000000000;840;COL;HU;Hobo;HOBO
0000000000;841;COL;HU;Iquira;IQUIRA
0000000000;842;COL;HU;Isnos;ISNOS
0000000000;843;COL;HU;La Argentina;LA ARGENTINA
0000000000;844;COL;HU;La Plata;LA PLATA
0000000000;845;COL;HU;Nataga;NATAGA
0000000000;847;COL;HU;Paicol;PAICOL
0000000000;848;COL;HU;Palermo;PALERMO
0000000000;849;COL;HU;Palestina;PALESTINA
0000000000;850;COL;HU;Pital;PITAL
0000000000;851;COL;HU;Pitalito;PITALITO
0000000000;852;COL;HU;Rivera;RIVERA
0000000000;854;COL;HU;San Agustin;SAN AGUSTIN
0000000000;855;COL;HU;Santa Maria;SANTA MARIA
0000000000;856;COL;HU;Suaza;SUAZA
0000000000;857;COL;HU;Tarqui;TARQUI
0000000000;858;COL;HU;Tesalia;TESALIA
0000000000;860;COL;HU;Teruel;TERUEL
0000000000;861;COL;HU;Timaná;TIMANA
0000000000;862;COL;HU;Villavieja;VILLAVIEJA
0000000000;863;COL;HU;Yaguara;YAGUARA
0000000000;864;COL;GJ;Riohacha;RIOHACHA
0000000000;865;COL;GJ;Barrancas;BARRANCAS
0000000000;867;COL;GJ;Fonseca;FONSECA
0000000000;868;COL;GJ;Hatonuevo;HATONUEVO
0000000000;869;COL;GJ;Maicao;MAICAO
0000000000;870;COL;GJ;Manaure;MANAURE
0000000000;871;COL;GJ;San Juan del Cesar;SAN JUAN DEL CESAR
0000000000;872;COL;GJ;Uribia;URIBIA
0000000000;873;COL;GJ;Urumita;URUMITA
0000000000;874;COL;GJ;Villanueva;VILLANUEVA
0000000000;875;COL;MA;Santa Marta;SANTA MARTA
0000000000;876;COL;MA;El Dificil;EL DIFICIL
0000000000;877;COL;MA;Aracataca;ARACATACA
0000000000;878;COL;MA;Ariguaní;ARIGUANI
0000000000;879;COL;MA;Cerro San Antonio;CERRO SAN ANTONIO
0000000000;880;COL;MA;Chivolo;CHIVOLO
0000000000;881;COL;MA;Cienaga;CIENAGA
0000000000;882;COL;MA;El Banco;EL BANCO
0000000000;883;COL;MA;El Piñon;EL PINON
0000000000;884;COL;MA;Fundacion;FUNDACION
0000000000;885;COL;MA;Guamal;GUAMAL
0000000000;886;COL;MA;Pedraza;PEDRAZA
0000000000;887;COL;MA;Pivijay;PIVIJAY
0000000000;888;COL;MA;Plato;PLATO
0000000000;889;COL;MA;Puebloviejo;PUEBLOVIEJO
0000000000;890;COL;MA;Remolino;REMOLINO
0000000000;891;COL;MA;Salamina;SALAMINA
0000000000;892;COL;MA;San Sebastian Buenavista;SAN SEBASTIAN BUENAVISTA
0000000000;893;COL;MA;San Zenon;SAN ZENON
0000000000;894;COL;MA;Santa Ana;SANTA ANA
0000000000;895;COL;MA;Sitionuevo;SITIONUEVO
0000000000;896;COL;MA;Tenerife;TENERIFE
0000000000;897;COL;ME;Villavicencio;VILLAVICENCIO
0000000000;899;COL;ME;Acacías;ACACIAS
0000000000;900;COL;ME;Barranca de Upia;BARRANCA DE UPIA
0000000000;901;COL;ME;Cabuyaro;CABUYARO
0000000000;902;COL;ME;Castilla La Nueva;CASTILLA LA NUEVA
0000000000;903;COL;ME;Cubarral;CUBARRAL
0000000000;904;COL;ME;Cumaral;CUMARAL
0000000000;905;COL;ME;El Calvario;EL CALVARIO
0000000000;906;COL;ME;El Castillo;EL CASTILLO
0000000000;908;COL;ME;Fuente de Oro;FUENTE DE ORO
0000000000;909;COL;ME;Granada;GRANADA
0000000000;910;COL;ME;Guamal;GUAMAL
0000000000;912;COL;ME;Mesetas;MESETAS
0000000000;913;COL;ME;La Macarena;LA MACARENA
0000000000;915;COL;ME;Lejanias;LEJANIAS
0000000000;916;COL;ME;Puerto Concordia;PUERTO CONCORDIA
0000000000;917;COL;ME;Puerto Gaitan;PUERTO GAITAN
0000000000;918;COL;ME;Puerto Lopez;PUERTO LOPEZ
0000000000;920;COL;ME;Puerto Rico;PUERTO RICO
0000000000;921;COL;ME;Restrepo;RESTREPO
0000000000;923;COL;ME;San Juan de Arama;SAN JUAN DE ARAMA
0000000000;924;COL;ME;San Juanito;SAN JUANITO
0000000000;925;COL;ME;San Martin;SAN MARTIN
0000000000;927;COL;NA;Pasto;PASTO
0000000000;929;COL;NA;Piedrancha;PIEDRANCHA
